cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
2,39.999999999997854,155.52500000000015,PEM,7.434169240272784,0.0,293.62677005117473,2.4931496288336077,0.0027099452487321825
2,39.999999999997854,155.77500000000018,PEM,7.434169240272784,0.0,296.6434557278729,2.7009919462388114,0.002935860811129143
2,39.999999999997854,156.02500000000018,PEM,7.434169240272784,0.0,299.703249571364,2.9224088673728046,0.0031765313775791353
2,39.999999999997854,156.27500000000018,PEM,7.434169240272784,0.0,302.8066340940046,3.1581242688882547,0.0034327437705307115
2,39.999999999997854,156.52500000000018,PEM,7.434169240272784,0.0,305.9540828161633,3.4089040383092524,0.0037053304764231004
2,39.999999999997854,156.7750000000002,PEM,7.434169240272784,0.0,309.1460593766488,3.6755594593619514,0.003995173325393425
2,39.999999999997854,157.0250000000002,PEM,7.434169240272784,0.0,312.38301663588527,3.958952898242724,0.004303209672002961
2,39.999999999997854,157.2750000000002,PEM,7.434169240272784,0.0,315.6653957760142,4.260003606630794,0.0046304387028595585
2,39.999999999997854,157.5250000000002,PEM,7.434169240272784,0.0,318.9936254029256,4.579696154018526,0.00497793060219405
2,39.999999999997854,157.7750000000002,PEM,7.434169240272784,0.0,322.3681206552179,4.919089807510854,0.005346836747294407
2,39.999999999997854,158.02500000000023,PEM,7.434169240272784,0.0,325.7892823259141,5.279332406035049,0.005738404789168532
2,39.999999999997854,158.27500000000023,PEM,7.434169240272784,0.0,329.25749600273747,5.661678638658747,0.006153998520281247
2,39.999999999997854,158.52500000000023,PEM,7.434169240272784,0.0,332.77313123353883,6.067518926300492,0.006595129267717926
2,39.999999999997854,158.77500000000023,PEM,7.434169240272784,0.0,336.33654072366215,6.498426558715893,0.007063507129039015
2,39.999999999997854,159.02500000000023,PEM,7.434169240272784,0.0,339.94805957309933,6.956245221591329,0.007561136110425358
2,39.999999999997854,159.27500000000026,PEM,7.434169240272784,0.0,343.60800456429115,7.443283700806525,0.008090525761746223
2,39.999999999997854,159.52500000000026,PEM,7.434169240272784,0.0,347.31667352308625,7.962851971513528,0.008655273882079921
2,39.999999999997854,159.77500000000026,PEM,7.434169240272784,0.0,351.0743450697884,8.523935933993299,0.009265147754340541
2,39.999999999997854,160.02500000000026,PEM,7.434169240272784,0.0,354.8812754740361,9.112729260287189,0.009905140500312161
2,39.999999999997854,160.2750000000003,PEM,7.434169240272784,0.0,358.7377004262058,9.714082680851819,0.01055878552266502
2,39.999999999997854,160.5250000000003,PEM,7.434169240272784,0.0,362.64383655645946,10.328422526905742,0.011226546224897545
2,39.999999999997854,160.7750000000003,PEM,7.434169240272784,0.0,366.599879887918,10.956190302810441,0.011908902503054828
2,39.999999999997854,161.0250000000003,PEM,7.434169240272784,0.0,370.60600571574776,11.597843271991211,0.012606351382599142
