cooling_min,cv,x_mm,dx_mm,layer,material,node,capacity_J_m2K,k_W_mK,temperature_C
90.0,71,16.805949999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-29.301155331621473
90.0,72,16.809799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-29.30115520331367
90.0,73,16.815799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-29.301155190212228
90.0,74,16.821624999999994,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-29.301155354430396
90.0,75,16.827274999999993,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-29.30115551967791
90.0,76,16.84884999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-29.30115615023338
90.0,77,16.88634999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-29.30115749831556
90.0,78,16.92384999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-29.301159114213068
90.0,79,16.96134999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-29.301160997925273
90.0,80,17.14676666666666,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-29.301162103885222
90.0,81,17.480099999999997,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-29.301163169475252
90.0,82,17.81343333333333,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-29.301165240260065
90.0,83,18.146766666666664,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-29.301168316236684
90.0,84,18.4801,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-29.301172397400677
90.0,85,18.813433333333332,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-29.301177483746176
90.0,86,18.998849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-29.30128903470057
90.0,87,19.03635,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-29.301506312854574
90.0,88,19.073849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-29.301723858690224
90.0,89,19.111349999999995,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-29.301941672124144
90.0,90,19.13095,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-29.302056205007588
90.0,91,19.132649999999998,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-29.302067191235956
90.0,92,19.136499999999998,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-29.30209449874943
90.0,93,19.142499999999995,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-29.302138317767266
90.0,94,19.148324999999993,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-29.302178742350748
90.0,95,19.153974999999992,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-29.302215596456712
90.0,96,19.175549999999994,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-29.30234415091403
90.0,97,19.213049999999992,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-29.302564657509844
90.0,98,19.25054999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-29.302785431381714
90.0,99,19.28804999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-29.303006472445038
90.0,100,19.47346666666666,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-29.30312023260965
90.0,101,19.806799999999996,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-29.303127447148587
90.0,102,20.14013333333333,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-29.30313566405692
90.0,103,20.473466666666667,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-29.303144883322833
90.0,104,20.8068,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-29.303155104933065
90.0,105,21.140133333333335,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-29.303166328872912
90.0,106,21.32555,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-29.30339022213682
90.0,107,21.363049999999998,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-29.303826049370993
90.0,108,21.40055,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-29.304262143397825
90.0,109,21.438049999999997,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-29.30469850405019
90.0,110,21.457649999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-29.304927814140168
90.0,111,21.459349999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-29.304949808613856
90.0,112,21.463199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-29.30500447484019
90.0,113,21.469199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-29.305092002245235
90.0,114,21.475024999999995,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-29.305172573046853
90.0,115,21.480674999999994,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-29.30524601194607
90.0,116,21.502249999999993,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-29.305502127305115
90.0,117,21.539749999999994,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-29.305941169768538
90.0,118,21.577249999999992,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-29.30638047821405
90.0,119,21.61474999999999,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-29.30682005247329
90.0,120,21.800166666666662,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.307046145617193
90.0,121,22.133499999999998,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.307059488733287
90.0,122,22.46683333333333,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.307073828563002
90.0,123,22.800166666666666,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.307089165085706
90.0,124,23.1335,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.307105498279345
90.0,125,23.466833333333337,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.30712282812042
90.0,126,23.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.307219042054253
90.0,127,24.3835,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.30743012528697
90.0,128,24.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.30767817908034
90.0,129,25.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.307963190192833
90.0,130,25.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.308285143410064
90.0,131,26.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.308644021545625
90.0,132,26.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.309039805441987
90.0,133,27.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.30947247397153
90.0,134,27.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.309942004037676
90.0,135,28.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.310448370576104
90.0,136,28.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.310991546556107
90.0,137,29.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.311571502982023
90.0,138,29.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.312188208894792
90.0,139,30.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.3128416313736
90.0,140,30.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.31353173553764
90.0,141,31.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.31425848454798
90.0,142,31.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.31502183960951
90.0,143,32.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.315821759973044
90.0,144,32.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.316658202937464
90.0,145,33.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.31753112385202
95.0,0,0.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.464883447385663
95.0,1,0.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.46419899942499
95.0,2,1.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.463543153435197
95.0,3,1.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.462915944426467
95.0,4,2.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.462317405880277
95.0,5,2.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.461747569747644
95.0,6,3.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.461206466447386
95.0,7,3.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.460694124864524
95.0,8,4.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.46021057234872
95.0,9,4.750000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.459755834712837
95.0,10,5.250000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.459329936231544
95.0,11,5.750000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.458932899640025
95.0,12,6.250000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.458564746132776
95.0,13,6.750000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.458225495362452
95.0,14,7.250000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.457915165438845
95.0,15,7.7500000000000036,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.457633772927885
95.0,16,8.250000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.457381332850794
95.0,17,8.750000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.45715785868325
95.0,18,9.250000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.45696336235468
95.0,19,9.750000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.45679785424764
95.0,20,10.166666666666671,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.456722413930308
95.0,21,10.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.456708825787114
95.0,22,10.833333333333337,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.456696019104527
95.0,23,11.16666666666667,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.456683993900967
95.0,24,11.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.456672750193732
95.0,25,11.833333333333336,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.45666228799899
95.0,26,12.018750000000004,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-29.456485010780987
95.0,27,12.056250000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-29.456140345301794
95.0,28,12.093750000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-29.455795888244307
95.0,29,12.131250000000001,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-29.45545163974053
95.0,30,12.150850000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-29.45527095512493
95.0,31,12.152550000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-29.455253626812507
95.0,32,12.156400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-29.455210563595063
95.0,33,12.162400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-29.455141913959082
95.0,34,12.168225000000003,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-29.455078995413025
95.0,35,12.173875000000002,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-29.455021670512647
95.0,36,12.195450000000001,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-29.45482183672049
95.0,37,12.23295,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-29.454479690800525
95.0,38,12.27045,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-29.45413775393867
95.0,39,12.30795,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-29.45379602626597
95.0,40,12.493366666666665,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-29.453620473849643
95.0,41,12.826699999999999,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-29.453611673272405
95.0,42,13.160033333333331,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-29.453603658610668
95.0,43,13.493366666666665,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-29.453596429875954
95.0,44,13.826699999999997,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-29.453589987078665
95.0,45,14.160033333333331,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-29.45358433022806
95.0,46,14.345449999999998,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-29.453495131949175
95.0,47,14.382949999999997,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-29.4533218157226
95.0,48,14.420449999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-29.45314870899787
95.0,49,14.457949999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-29.452975811841323
95.0,50,14.477549999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-29.452885118913045
95.0,51,14.479249999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-29.452876421684056
95.0,52,14.483099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-29.452854809259442
95.0,53,14.489099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-29.452820430767716
95.0,54,14.494924999999997,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-29.452788991487797
95.0,55,14.500574999999996,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-29.45276035338912
95.0,56,14.522149999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-29.45266054278065
95.0,57,14.559649999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-29.452489757204138
95.0,58,14.597149999999994,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-29.452319181448335
95.0,59,14.634649999999993,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-29.452148815578614
95.0,60,14.820066666666659,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-29.4520613494662
95.0,61,15.153399999999992,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-29.452057361305172
95.0,62,15.486733333333326,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-29.45205416129534
95.0,63,15.820066666666664,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-29.4520517494413
95.0,64,16.153399999999998,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-29.452050125746524
95.0,65,16.486733333333333,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-29.45204929021335
95.0,66,16.672149999999995,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-29.45204842274337
95.0,67,16.709649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-29.452046945163627
95.0,68,16.747149999999994,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-29.45204567757429
95.0,69,16.784649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-29.45204461997585
95.0,70,16.804249999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-29.452044174825136
95.0,71,16.805949999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-29.452044133238008
95.0,72,16.809799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-29.452044032633374
95.0,73,16.815799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-29.452044022360685
95.0,74,16.821624999999994,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-29.452044151122216
95.0,75,16.827274999999993,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-29.452044280690842
95.0,76,16.84884999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-29.452044775101953
95.0,77,16.88634999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-29.452045832117303
95.0,78,16.92384999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-29.45204709912349
95.0,79,16.96134999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-29.452048576120024
95.0,80,17.14676666666666,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-29.452049443290186
95.0,81,17.480099999999997,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-29.45205027880677
95.0,82,17.81343333333333,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-29.45205190248473
95.0,83,18.146766666666664,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-29.452054314321735
95.0,84,18.4801,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-29.452057514314316
95.0,85,18.813433333333332,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-29.45206150245787
95.0,86,18.998849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-29.452148968246288
95.0,87,19.03635,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-29.45231933348565
95.0,88,19.073849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-29.452489908611035
95.0,89,19.111349999999995,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-29.45266069355707
95.0,90,19.13095,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-29.45275049744091
95.0,91,19.132649999999998,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-29.452759111613073
95.0,92,19.136499999999998,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-29.452780523112498
95.0,93,19.142499999999995,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-29.45281488108786
95.0,94,19.148324999999993,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-29.45284657752726
95.0,95,19.153974999999992,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-29.452875474397324
95.0,96,19.175549999999994,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-29.452976272431954
95.0,97,19.213049999999992,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-29.453149169054484
95.0,98,19.25054999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-29.45332227524502
95.0,99,19.28804999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-29.453495590937226
95.0,100,19.47346666666666,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-29.45358478894134
95.0,101,19.806799999999996,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-29.453590445776275
95.0,102,20.14013333333333,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-29.453596888557243
95.0,103,20.473466666666667,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-29.45360411727497
95.0,104,20.8068,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-29.453612131919066
95.0,105,21.140133333333335,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-29.453620932477996
95.0,106,21.32555,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-29.453796484547055
95.0,107,21.363049999999998,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-29.454138211544006
95.0,108,21.40055,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-29.454480147729935
95.0,109,21.438049999999997,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-29.454822292973805
95.0,110,21.457649999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-29.455002092312338
95.0,111,21.459349999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-29.455019337919893
95.0,112,21.463199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-29.455062201063576
95.0,113,21.469199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-29.455130830270132
95.0,114,21.475024999999995,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-29.455194004885943
95.0,115,21.480674999999994,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-29.455251587461152
95.0,116,21.502249999999993,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-29.455452404495187
95.0,117,21.539749999999994,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-29.455796652515495
95.0,118,21.577249999999992,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-29.456141109089216
95.0,119,21.61474999999999,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-29.456485774084356
95.0,120,21.800166666666662,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.45666305105339
95.0,121,22.133499999999998,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.456673513233437
95.0,122,22.46683333333333,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.456684756924883
95.0,123,22.800166666666666,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.456696782111557
95.0,124,23.1335,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.456709588776157
95.0,125,23.466833333333337,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-29.456723176900265
95.0,126,23.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.45679861711165
95.0,127,24.3835,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.456964124986257
95.0,128,24.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.45715862104168
95.0,129,25.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.45738209489538
95.0,130,25.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.45763453461795
95.0,131,26.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.457915926733726
95.0,132,26.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.45822625622151
95.0,133,27.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.4585655065154
95.0,134,27.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.45893365950562
95.0,135,28.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.459330695539546
95.0,136,28.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.459756593422718
95.0,137,29.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.460211330419973
95.0,138,29.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.460694882256682
95.0,139,30.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.46120722312002
95.0,140,30.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.461748325660363
95.0,141,31.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.462318160992726
95.0,142,31.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.462916698698336
95.0,143,32.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.463543906826228
95.0,144,32.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.46419975189496
95.0,145,33.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-29.464884198894406
100.0,0,0.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.580421418844317
100.0,1,0.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.579884751266363
100.0,2,1.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.57937051015663
100.0,3,1.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.57887872296618
100.0,4,2.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.57840941594746
100.0,5,2.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.57796261415287
100.0,6,3.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.577538341433456
100.0,7,3.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.57713662043762
100.0,8,4.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.576757472609913
100.0,9,4.750000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.57640091818989
100.0,10,5.250000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.576066976211035
100.0,11,5.750000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.57575566449974
100.0,12,6.250000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.57546699967436
100.0,13,6.750000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.575200997144307
100.0,14,7.250000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.574957671109257
100.0,15,7.7500000000000036,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.57473703455836
100.0,16,8.250000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.574539099269582
100.0,17,8.750000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.574363875809038
100.0,18,9.250000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.574211373530456
100.0,19,9.750000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-29.574081600574672
100.0,20,10.166666666666671,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.574022448711112
100.0,21,10.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.574011794408207
100.0,22,10.833333333333337,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.57400175283935
100.0,23,11.16666666666667,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.573992324018988
100.0,24,11.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.57398350796068
100.0,25,11.833333333333336,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-29.57397530467711
100.0,26,12.018750000000004,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-29.573836303700148
100.0,27,12.056250000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-29.573566055560697
100.0,28,12.093750000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-29.57329597084225
100.0,29,12.131250000000001,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-29.57302604964831
100.0,30,12.150850000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-29.572884376971057
100.0,31,12.152550000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-29.572870790045545
100.0,32,12.156400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-29.57283702468436
100.0,33,12.162400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-29.572783197314003
100.0,34,12.168225000000003,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-29.5727338636237
100.0,35,12.173875000000002,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-29.572688915845035
100.0,36,12.195450000000001,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-29.57253222852417
100.0,37,12.23295,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-29.57226395594141
100.0,38,12.27045,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-29.571995847278654
100.0,39,12.30795,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-29.571727902638642
100.0,40,12.493366666666665,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-29.571590254058343
100.0,41,12.826699999999999,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-29.57158335362947
