model,condition,t_s,n_scenarios,objective_tolerance_fraction,V_model_V_min,V_model_V_max,T_model_C_min,T_model_C_max,ice_max_bulk_min,ice_max_bulk_max,ice_pore_max_bulk_min,ice_pore_max_bulk_max,ice_mem_max_bulk_min,ice_mem_max_bulk_max,water_ice_kg_m2_min,water_ice_kg_m2_max
main,minus25,17.8,8,0.05,0.930788823986775,0.9399239281291262,-10.965762681795638,-10.326071733760216,1.6954409876018354e-06,0.034303903461670775,9.65366279731074e-07,0.023107828827588484,1.6954409876018354e-06,0.034303903461670775,3.310492806781135e-08,0.000619499406884465
main,minus25,18.0,8,0.05,0.9310038883759945,0.9403389273449818,-10.975100035390938,-10.322069068872224,1.7450547301162328e-06,0.035196970637045806,9.835872723236434e-07,0.02354312481756697,1.7450547301162328e-06,0.035196970637045806,3.4348540750838285e-08,0.0006404537329732466
main,minus25,18.2,8,0.05,0.9309368470116345,0.9404881516529177,-10.98874719353688,-10.322472095176977,1.795650935781637e-06,0.036101295125677585,1.0019349150320085e-06,0.0239800404926353,1.795650935781637e-06,0.036101295125677585,3.562364751299065e-08,0.0006617771939765835
main,minus25,18.4,8,0.05,0.9308743166754855,0.9406429886857595,-11.000220500630519,-10.320577102269908,1.8472476920801116e-06,0.0370169610677096,1.0204103551069485e-06,0.02441856347905693,1.8472476920801116e-06,0.0370169610677096,3.6930409377004057e-08,0.0006834630012386148
main,minus25,18.6,8,0.05,0.9305811778333152,0.9405823293250681,-11.003642090727737,-10.310344214460429,1.8998459586664562e-06,0.037943743276005304,1.039008149927956e-06,0.024858529214050445,1.8998459586664562e-06,0.037943743276005304,3.826849799001377e-08,0.0007054963020722295
main,minus25,18.8,8,0.05,0.9305631416839836,0.9407828685617916,-11.002243147292518,-10.295283853050137,1.953419182133535e-06,0.03888090582303161,1.0577138124932237e-06,0.025299559507657554,1.953419182133535e-06,0.03888090582303161,3.963688952139165e-08,0.0007278510617198173
main,minus25,19.0,8,0.05,0.9306509021618512,0.9410844507616386,-11.005668393005465,-10.285499026933394,2.0079525499105983e-06,0.03982786676567078,1.0765220605214618e-06,0.02574172566412323,2.0079525499105983e-06,0.03982786676567078,4.103545932720254e-08,0.0007505181296270703
main,minus25,19.2,8,0.05,0.9304772124613716,0.941141856209017,-11.008852185462388,-10.275581539824941,2.0634630269197445e-06,0.040784688471462084,1.0954372873529281e-06,0.026187109471119373,2.0634630269197445e-06,0.040784688471462084,4.2464694783948255e-08,0.0007734998809693145
main,minus25,19.4,8,0.05,0.9304377453809012,0.9413266539156346,-11.009833122722114,-10.263497455053084,2.1199487531098423e-06,0.04175112992689086,1.1144545704673719e-06,0.026633374648583934,2.1199487531098423e-06,0.04175112992689086,4.392423099236841e-08,0.0007967839695397706
main,minus25,19.6,8,0.05,0.9302750429361268,0.9413974539662671,-11.008605960234604,-10.249248127160001,2.177405565058979e-06,0.04272688852701912,1.1335697430022816e-06,0.02708042328710157,2.177405565058979e-06,0.04272688852701912,4.5414117919991826e-08,0.0008203609420272381
main,minus25,19.8,8,0.05,0.9303575608592543,0.9416988532683299,-11.009438519121375,-10.237349825160834,2.235823445267994e-06,0.04371155748931951,1.1527771157159954e-06,0.027528120496445936,2.235823445267994e-06,0.04371155748931951,4.693413496739347e-08,0.0008442193727435129
main,minus25,20.0,8,0.05,0.930409220044986,0.9419720955961987,-11.016959226112021,-10.232596417435332,2.295213597728477e-06,0.04470507873931466,1.1720804664184367e-06,0.02797655341770115,2.295213597728477e-06,0.04470507873931466,4.848492819197453e-08,0.0008683634394623465
main,minus25,20.2,8,0.05,0.9302058209776415,0.9420081214040839,-11.023160736077898,-10.226454915696593,2.3556039434509544e-06,0.04570775612494391,1.1914860962423631e-06,0.028425882399987765,2.3556039434509544e-06,0.04570775612494391,5.006717171048783e-08,0.0008927975191600091
main,minus25,20.4,8,0.05,0.9302550252070424,0.9422803184364184,-11.029523086856557,-10.22055742038782,2.4169908183727502e-06,0.04671932529566543,1.2109888080019666e-06,0.028875982993931484,2.4169908183727502e-06,0.04671932529566543,5.168052388928053e-08,0.0009175085713676146
main,minus25,20.6,8,0.05,0.9300488399856591,0.9423156854086343,-11.034887916288483,-10.213653858996906,2.479382231425201e-06,0.04773970332107408,1.230589420914852e-06,0.02932686934834983,2.479382231425201e-06,0.04773970332107408,5.3325262434364524e-08,0.0009424942589917945
main,minus25,20.8,8,0.05,0.9298638165373063,0.9423718369569496,-11.034370633960407,-10.20062796324629,2.542772459658268e-06,0.04876862128253447,1.250282162693228e-06,0.02977840733335575,2.542772459658268e-06,0.04876862128253447,5.500087421812602e-08,0.0009677394603320907
main,minus25,21.0,8,0.05,0.9301543382780295,0.9428697181322027,-11.041902690782933,-10.196296221757564,2.6071384520915597e-06,0.04980542192165738,1.2700598979653328e-06,0.030230407610394708,2.6071384520915597e-06,0.04980542192165738,5.670698206453781e-08,0.0009932315365030423
main,minus25,21.2,8,0.05,0.9297999084650904,0.9427701086473794,-11.05017794185909,-10.192644517866484,2.672521278878235e-06,0.050850597275464954,1.2899363231264225e-06,0.030683191195271853,2.672521278878235e-06,0.050850597275464954,5.8445071839657915e-08,0.0010189887002599826
main,minus25,21.4,8,0.05,0.9298375855316308,0.9430338673215006,-11.055542846287835,-10.185939800095127,2.738917543295803e-06,0.05190393773871723,1.309905634920135e-06,0.03113662123822479,2.738917543295803e-06,0.05190393773871723,6.02144987915333e-08,0.0010449936856729433
main,minus25,21.6,8,0.05,0.9297353031443059,0.9431689803130509,-11.063211944750833,-10.181811182387605,2.8063252013372173e-06,0.05296517488388301,1.3299671009567937e-06,0.03159066601559567,2.8063252013372173e-06,0.05296517488388301,6.201544465794282e-08,0.001071243169421701
main,minus25,21.8,8,0.05,0.9295186281534302,0.9431993880119329,-11.066963656352698,-10.173606370497339,2.874752753050963e-06,0.0540342964886729,1.3501208617796282e-06,0.03204533477388561,2.874752753050963e-06,0.0540342964886729,6.384792795709645e-08,0.001097731835283674
main,minus25,22.0,8,0.05,0.9295510341886214,0.9434600732614297,-11.071383158082824,-10.16629335930429,2.9441829021499402e-06,0.05511082408318922,1.370359998281878e-06,0.032500462273466785,2.9441829021499402e-06,0.05511082408318922,6.57113637035034e-08,0.0011244449517390136
main,minus25,22.2,8,0.05,0.9292141174040979,0.9433817787770815,-11.072158672162175,-10.155200243684305,3.014622962594836e-06,0.056194713613782865,1.3906858926043834e-06,0.03295608947562428,3.014622962594836e-06,0.056194713613782865,6.760597217062022e-08,0.001151381587920917
main,minus25,22.4,8,0.05,0.9294896172929789,0.9438667060030698,-11.077858507424935,-10.149596053936477,3.086049296502582e-06,0.05728539135493264,1.41109025482997e-06,0.03341202326188315,3.086049296502582e-06,0.05728539135493264,6.953097216188876e-08,0.0011785254131490743
main,minus25,22.6,8,0.05,0.9292373510202138,0.943867499982902,-11.08764096492223,-10.148362824826393,3.158496214335846e-06,0.05838322682580451,1.4315848850874518e-06,0.03386854570661224,3.158496214335846e-06,0.05838322682580451,7.148788349023288e-08,0.001205895519714251
main,minus25,22.8,8,0.05,0.9292400976279089,0.9441022026451951,-11.096527272763694,-10.14619355266052,3.2319755496684698e-06,0.0594882958908994,1.4521694784042857e-06,0.03432566714011037,3.2319755496684698e-06,0.0594882958908994,7.347681547639646e-08,0.001233485106508511
main,minus25,23.0,8,0.05,0.9289934696883496,0.9441090932874574,-11.10372971541085,-10.142234186476117,3.306493096396926e-06,0.0606005242876091,1.4728439586021698e-06,0.03478339148196326,3.306493096396926e-06,0.0606005242876091,7.549795336016371e-08,0.001261291128433037
main,minus25,23.2,8,0.05,0.928999143720556,0.9443469396553761,-11.110675880430506,-10.138110743186303,3.3820377480300562e-06,0.06171957479320782,1.4936026636611852e-06,0.03524159244233085,3.3820377480300562e-06,0.06171957479320782,7.755079019630109e-08,0.0012893002722036719
main,minus25,23.4,8,0.05,0.9285255745755232,0.9441483073319791,-11.110387050909083,-10.126272102712505,3.4586140675612166e-06,0.06284538830898963,1.514445107003894e-06,0.03570027364245191,3.4586140675612166e-06,0.06284538830898963,7.963536458214098e-08,0.0013175082598552565
main,minus25,23.6,8,0.05,0.9286842075729811,0.9445264410190324,-11.109669756200788,-10.114278606608195,3.536175367591257e-06,0.06397707181989064,1.5353558895913782e-06,0.03615908267178583,3.536175367591257e-06,0.06397707181989064,8.175005446688013e-08,0.0013458858439837715
main,minus25,23.8,8,0.05,0.9287911888367341,0.9448575793980822,-11.120967657961671,-10.115394427295087,3.6147296639381576e-06,0.06511452788588072,1.5563414596115834e-06,0.036618160738194294,3.6147296639381576e-06,0.06511452788588072,8.389609079755045e-08,0.0013744476857099597
main,minus25,24.0,8,0.05,0.9281730347957805,0.944530131519458,-11.123452402148814,-10.106866625771147,3.6943354622795404e-06,0.06625864406900887,1.5774154495123532e-06,0.03707785893394835,3.6943354622795404e-06,0.06625864406900887,8.607483886152788e-08,0.0014032102239860077
main,minus25,24.2,8,0.05,0.9273040170007452,0.9439774051482446,-11.095661258432585,-10.065820768672097,3.7749348112461302e-06,0.06740854610255093,1.598552659627189e-06,0.03753763507907154,3.7749348112461302e-06,0.06740854610255093,8.828285848580299e-08,0.0014321178889495512
main,minus25,24.4,8,0.05,0.9257837352729684,0.9428406395030327,-11.016817226656883,-9.97032961149148,3.856351130328107e-06,0.06856154475090898,1.619697146945821e-06,0.03799624464437954,3.856351130328107e-06,0.06856154475090898,9.051310865464272e-08,0.0014610658063638426
main,minus25,24.6,8,0.05,0.9244096188957686,0.9418443558014149,-10.878980115672732,-9.812718006144166,3.938254875695076e-06,0.06971262895435172,1.640756476258522e-06,0.03845160911170456,3.938254875695076e-06,0.06971262895435172,9.275420438750258e-08,0.0014898921876137301
main,minus25,24.8,8,0.05,0.9229363687554236,0.9407692878648001,-10.684744163923995,-9.596642817607517,4.0202499202890516e-06,0.07085582607080429,1.6616323379519113e-06,0.0389015269732478,4.0202499202890516e-06,0.07085582607080429,9.499431497432083e-08,0.0015184382687118709
main,minus25,25.0,8,0.05,0.9209748835805971,0.9392683598438387,-10.419311333456733,-9.306477558427275,4.101904564973652e-06,0.07198488024333231,1.682221638174307e-06,0.03934372968221029,4.101904564973652e-06,0.07198488024333231,9.722056977862321e-08,0.0015465394099173119
main,minus25,25.2,8,0.05,0.9205103488123008,0.9391189502054069,-10.115049726730717,-8.97827650969839,4.182662880103831e-06,0.0730915820720498,1.702399676466345e-06,0.03977538409407679,4.182662880103831e-06,0.0730915820720498,9.941803823859829e-08,0.0015740071198560844
main,minus25,25.4,8,0.05,0.9207939277778596,0.9396430504699603,-9.828899593841413,-8.673664951405385,4.262199789563583e-06,0.07417138103927434,1.7221203985136485e-06,0.04019549934852798,4.262199789563583e-06,0.07417138103927434,1.0158215839017119e-07,0.001600809440914565
main,minus25,25.6,8,0.05,0.9199456951171712,0.9391580829799243,-9.543990746326472,-8.372598673308403,4.340517661924093e-06,0.07522529649649788,1.7414110252508402e-06,0.04060492394127966,4.340517661924093e-06,0.07522529649649788,1.0371575733643007e-07,0.0016270220271879742
main,minus25,25.8,8,0.05,0.919329614317549,0.9388796193000126,-9.238663742868425,-8.05103119193916,4.417492153216556e-06,0.07625235258065485,1.7602491611160929e-06,0.04100325984886136,4.417492153216556e-06,0.07625235258065485,1.0581484588866835e-07,0.0016526144937478793
main,minus25,26.0,8,0.05,0.918800931999908,0.9386773846914935,-8.920510274363608,-7.717256681811989,4.492919417988031e-06,0.07725011411496836,1.7785958283388173e-06,0.0413896193857436,4.492919417988031e-06,0.07725011411496836,1.07874193814158e-07,0.0016775347675211075
main,minus25,26.2,8,0.05,0.918250860590293,0.9384534690234497,-8.58974616344858,-7.371373334934447,4.566624112255669e-06,0.07821655911520548,1.7964198636031288e-06,0.04176327947659404,4.566624112255669e-06,0.07821655911520548,1.0988965195788885e-07,0.0017017422205531036
main,minus25,26.4,8,0.05,0.9181655100718983,0.938636895514497,-8.258786811524999,-7.026984873867491,4.638432537987032e-06,0.07914962003258007,1.8136916271626535e-06,0.04212352308421226,4.638432537987032e-06,0.07914962003258007,1.118572208805867e-07,0.0017251982430693666
main,minus25,26.6,8,0.05,0.917413994755337,0.9382255985156454,-7.917095709252976,-6.671999625125011,4.7082643109961554e-06,0.08004873184688743,1.830403373240626e-06,0.04247018118736031,4.7082643109961554e-06,0.08004873184688743,1.1377532531790683e-07,0.0017478987388660791
main,minus25,26.8,8,0.05,0.9166331782809473,0.9377831263897383,-7.5446263697802465,-6.284607348046336,4.7759092030561175e-06,0.08091112678885774,1.8465091054668567e-06,0.042802067823342484,4.7759092030561175e-06,0.08091112678885774,1.1563720953140601e-07,0.001769759093509214
main,minus25,27.0,8,0.05,0.9163823265547751,0.9378023848533664,-7.155793187026518,-5.881334275626216,4.841046576206685e-06,0.08173213118906107,1.8619413001280009e-06,0.04311739876903056,4.841046576206685e-06,0.08173213118906107,1.1743403814955006e-07,0.0017906608541851537
main,minus25,27.2,8,0.05,0.9165351222979434,0.938169995566065,-6.775898655110723,-5.490061158564174,4.903483962439214e-06,0.0825091949151275,1.8766695125814275e-06,0.043415358465832714,4.903483962439214e-06,0.0825091949151275,1.191618105103331e-07,0.0018105571930356705
main,minus25,27.4,8,0.05,0.9173446491413573,0.9391058364936621,-6.4356119788087085,-5.143981657237816,4.963237234883444e-06,0.08324321150470194,1.890713943877937e-06,0.04369647292196239,4.963237234883444e-06,0.08324321150470194,1.2082272928858946e-07,0.0018294927492501258
main,minus25,27.6,8,0.05,0.9169205573991824,0.9389444378739064,-6.11028797489854,-4.814240635812212,5.020558415659995e-06,0.08393891120943214,1.904143736107304e-06,0.04396256653386703,5.020558415659995e-06,0.08393891120943214,1.2242441785168834e-07,0.0018475915440793324
main,minus25,27.8,8,0.05,0.9166939165824063,0.9389434780944397,-5.770832814027415,-4.4688688332000766,5.075416371768068e-06,0.08459593780459176,1.9169496329884555e-06,0.04421327531507182,5.075416371768068e-06,0.08459593780459176,1.2396415740885907e-07,0.0018648115435548037
main,minus25,28.0,8,0.05,0.9167903146104092,0.9392139542574008,-5.432018031784139,-4.124775534983371,5.127658568392715e-06,0.08521183278131576,1.9290997576673787e-06,0.044447618114309174,5.127658568392715e-06,0.08521183278131576,1.254372342137222e-07,0.0018810758368167186
main,minus25,28.2,8,0.05,0.9180456837497772,0.94049022809854,-5.1406240760305195,-3.8339813636928284,5.177292621232624e-06,0.08578693127964276,1.9406061789451946e-06,0.044665852860274094,5.177292621232624e-06,0.08578693127964276,1.2684482012996427e-07,0.0018963995634180152
main,minus25,28.4,8,0.05,0.9190161036909795,0.9415031243000687,-4.918434153134967,-3.618737963414503,5.224775098286555e-06,0.08632930184571007,1.9515868827321144e-06,0.04487119919624919,5.224775098286555e-06,0.08632930184571007,1.2820140354569918e-07,0.0019110099810587071
main,minus25,28.6,8,0.05,0.9199386639648107,0.9424578212496918,-4.7545801052820025,-3.4653589282153234,5.27066540098256e-06,0.08684844951817144,1.9621743041410733e-06,0.045067209370738846,5.27066540098256e-06,0.08684844951817144,1.2952274042466563e-07,0.0019251522384784614
main,minus25,28.8,8,0.05,0.920414386538251,0.9430023417860969,-4.631696260071408,-3.3535259813794482,5.315466388883864e-06,0.08735264556434104,1.972482849706425e-06,0.04525687589016097,5.315466388883864e-06,0.08735264556434104,1.3082250343340376e-07,0.0019390348167424142
main,minus25,29.0,8,0.05,0.9208816132557404,0.9435225814579493,-4.536023466355687,-3.2679087884222895,5.359516027787124e-06,0.08784711803600938,1.982585770959715e-06,0.04544199924105635,5.359516027787124e-06,0.08784711803600938,1.321092664528782e-07,0.00195278170620499
main,minus25,29.2,8,0.05,0.9212618560646091,0.9439513249600977,-4.463616710018869,-3.2043153026992854,5.403071580407971e-06,0.0883357054526296,1.9925387442982385e-06,0.04562389860073157,5.403071580407971e-06,0.0883357054526296,1.3338973050530355e-07,0.00196648690265467
main,minus25,29.4,8,0.05,0.9214126113700754,0.94416473007486,-4.403540662289743,-3.150885201923245,5.446337028925233e-06,0.08882133374923502,2.002385050051246e-06,0.045803558678581886,5.446337028925233e-06,0.08882133374923502,1.3466904141470388e-07,0.0019802207692193583
main,minus25,29.6,8,0.05,0.9222898844164615,0.9450076131087793,-4.373108267221255,-3.1275095900626866,5.489445646580547e-06,0.08930578625217207,2.012153545287485e-06,0.04598158755226285,5.489445646580547e-06,0.08930578625217207,1.3595082515921964e-07,0.0019940297095167726
main,minus25,29.8,8,0.05,0.9218428122142264,0.9446731169403688,-4.347769333573353,-3.10625656807224,5.5326981575827785e-06,0.08979389405644447,2.0219113542306534e-06,0.046159708565716856,5.5326981575827785e-06,0.08979389405644447,1.372441573904764e-07,0.0020080483853884825
main,minus25,30.0,8,0.05,0.9223388112020572,0.9451618816814212,-4.321514285837907,-3.0819188438738934,5.5760529148425775e-06,0.09028424142211286,2.0316431135647907e-06,0.04633726496489468,5.5760529148425775e-06,0.09028424142211286,1.3854659202755417e-07,0.0020222191926137292
main,minus25,30.2,8,0.05,0.9223370844676142,0.9452064489482793,-4.303981960413125,-3.0653813987867125,5.619586715964114e-06,0.09077788269277785,2.041366490566743e-06,0.04651464036206085,5.619586715964114e-06,0.09077788269277785,1.39860864491114e-07,0.002036577157727369
