model,condition,parameter,multiplier,kind,t_s,V_model_V,T_model_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,water_ice_kg_m2,model_valid,ever_invalid
bp,minus20,all_phase_rates,10.0,common_phase_timescale,27.0,0.49074750596315553,-14.988095886148699,0.2195528525383218,0.14829894919099845,0.2195528525383218,0.002943349867250475,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,27.2,0.48845786603514757,-14.908568217656807,0.2225324429098944,0.15014545513284264,0.2225324429098944,0.0029857576128987195,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,27.4,0.48579367855393096,-14.827504296375594,0.2255480349796273,0.15200713653230277,0.2255480349796273,0.00302887404288406,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,27.6,0.4838774190361678,-14.745315318042685,0.22859443951427685,0.15388219698613056,0.22859443951427685,0.0030726812513145797,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,27.8,0.48122405916258754,-14.661600706664274,0.23166609448300687,0.15576872583389045,0.23166609448300687,0.0031171525668438,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,28.0,0.4785811432919091,-14.576132850958345,0.23476405925521998,0.15766608203327367,0.23476405925521998,0.003162278920126445,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,28.2,0.47666834129781993,-14.489560607943247,0.2378867976401169,0.15957383585710183,0.2378867976401169,0.0032080620711299164,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,28.4,0.4758363955169807,-14.402966985421642,0.2410251625486942,0.16148991962229794,0.2410251625486942,0.0032544711366048334,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,28.6,0.4753598383403869,-14.316872960152011,0.2441656295195521,0.163410624755953,0.2441656295195521,0.0033014283495242476,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,28.8,0.47415643890134856,-14.230691722157928,0.24730027478010208,0.1653326278522879,0.24730027478010208,0.0033488424266942237,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,29.0,0.4736735290045959,-14.14482558165713,0.2504274366798484,0.1672543866705253,0.2504274366798484,0.003396652147527257,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,29.2,0.4728222345564234,-14.059203011064767,0.25354343050483863,0.16917441932830032,0.25354343050483863,0.0034448020622326104,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,29.4,0.4716068032057808,-13.973384629016664,0.2566492794647845,0.17109188123108854,0.2566492794647845,0.003493243217856008,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,29.6,0.47110692470658944,-13.887911139215532,0.2597461317876817,0.17300665278652286,0.2597461317876817,0.003541948518805069,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,29.8,0.4702388848907533,-13.802686316342431,0.2628315392902729,0.17491791456085354,0.2628315392902729,0.0035908851482986375,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,30.0,0.4693661557073472,-13.717569233652682,0.265906025896655,0.17682510122831077,0.265906025896655,0.003640023276141198,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,30.2,0.46848696923370675,-13.632582557599846,0.2689701984089928,0.17872805231344668,0.2689701984089928,0.003689338221394573,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,30.4,0.46760131236727137,-13.547727277572335,0.27202443533268067,0.180626617755403,0.27202443533268067,0.0037388081287910825,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,30.6,0.46670921127978693,-13.46300335711868,0.27506899432444276,0.18252065514400775,0.27506899432444276,0.003788413174839977,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,30.8,0.4658106706784284,-13.37841065170602,0.2781040673494978,0.18441003579278725,0.2781040673494978,0.003838135429014563,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,31.0,0.46490568350771844,-13.293948929813666,0.28112980942031185,0.18629464561619613,0.28112980942031185,0.003887958706478779,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,31.2,0.4639942367079041,-13.209617881660677,0.28414635337605854,0.1881743837986795,0.28414635337605854,0.003937868406588174,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,31.4,0.46271981582157284,-13.125114229438736,0.2871547420424015,0.1900492734353647,0.2871547420424015,0.0039878524290467045,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,31.6,0.462152673108646,-13.040952131371341,0.2901557276668025,0.1919195462584565,0.2901557276668025,0.004037906627220122,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,31.8,0.46086457309105733,-12.956733343460883,0.2931477894104357,0.19378486844927706,0.2931477894104357,0.004088019034244681,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,32.0,0.4602838783248812,-12.872829589532671,0.29613182780283276,0.1956451981536117,0.29613182780283276,0.004138177961971988,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,32.2,0.45898357971168874,-12.78886812208674,0.29910672461602217,0.19750031026061468,0.29910672461602217,0.004188374232547258,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,32.4,0.4583890819780605,-12.705220346001568,0.30207354417230947,0.1993502209152813,0.30207354417230947,0.004238598341217639,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,32.6,0.45707642726017805,-12.62151381815329,0.30503129082504005,0.2011947536244858,0.30503129082504005,0.004288843358720288,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,32.8,0.4561142671427224,-12.537815774278272,0.307981901465034,0.2030340348109222,0.307981901465034,0.004339101720184828,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,33.0,0.4551438977622072,-12.454269098881412,0.3109250252923014,0.20486820965487468,0.3109250252923014,0.0043893753306282635,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,33.2,0.45416704433908,-12.370847665546535,0.31386022847246087,0.2066970906442607,0.31386022847246087,0.004439656930162685,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,33.4,0.45318363282211016,-12.287550581454013,0.3167873095417608,0.20852053645097393,0.3167873095417608,0.004489939750362994,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,33.6,0.45254579598087924,-12.204681304771157,0.3197053712378745,0.21033835861880393,0.3197053712378745,0.004540217587189669,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,33.8,0.45119589027320456,-12.121723801276687,0.32261382889268864,0.21215018927876392,0.32261382889268864,0.004590478383848138,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,34.0,0.4505455179936817,-12.039073351457773,0.3255141093856464,0.21395615446593536,0.3255141093856464,0.004640716747030867,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,34.2,0.449182888864551,-11.9563589913883,0.3284055739811227,0.2157562195590876,0.3284055739811227,0.004690931710371515,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,34.4,0.44816774827845,-11.87364535080303,0.33129007396114096,0.21755051480751045,0.33129007396114096,0.004741118023382781,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,34.6,0.4471442896349747,-11.791077209827336,0.3341673637736213,0.21933924597075272,0.3341673637736213,0.0047912814327712135,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,34.8,0.44646375859088355,-11.708932366690021,0.33703628132886854,0.22112218925524554,0.33703628132886854,0.00484142381874085,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,35.0,0.4450749755039948,-11.626693716873831,0.33989607328753074,0.22289894848112177,0.33989607328753074,0.004891542395339369,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,0.0,0.7519691405968224,-25.000000000000085,0.0,0.0,0.0,0.0,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,0.2,0.7498344074931763,-24.99780110653586,3.7903253981336436e-05,1.1470307364565532e-05,3.7903253981336436e-05,1.9197539216619836e-07,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,0.4,0.7520002377192503,-24.996247867879276,0.00011277582267466677,4.120293441410039e-05,0.00011277582267466677,6.689195104556271e-07,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,0.6,0.7519891729826931,-24.994716391870867,0.00020512181952372232,8.565443234745922e-05,0.00020512181952372232,1.340008780220828e-06,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,0.8,0.749803687661375,-24.993106172438814,0.00030728285751339035,0.0001424627682056153,0.00030728285751339035,2.1527972659142155e-06,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,1.0,0.7519566907348411,-24.99154793984252,0.0004148404787611869,0.00021002724039189096,0.0004148404787611869,3.0768928026370214e-06,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,1.2,0.7519352067737846,-24.990014519564255,0.0005223712472607054,0.0002860482254593246,0.0005223712472607054,4.07430070870896e-06,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,1.4,0.7497410435275917,-24.988406085143595,0.0006291895728495254,0.00036920000381469376,0.0006291895728495254,5.127661810094735e-06,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,1.6,0.7565616295455563,-24.986994672508104,0.0007336089911387171,0.0004583420535670384,0.0007336089911387171,6.2233602095355285e-06,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,1.8,0.7476143448049283,-24.985362830886686,0.0008331458553202697,0.000551479747217139,0.0008331458553202697,7.334718181794234e-06,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,2.0,0.7518329433831262,-24.983785283487776,0.0009339462888880573,0.0006497494899832844,0.0009339462888880573,8.490457587413102e-06,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,2.2,0.74963186570523,-24.98219833370885,0.0010316348029635334,0.0007517259594641825,0.0010316348029635334,9.669454383376863e-06,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,2.4,0.7517730495795163,-24.980656609778947,0.0011271344628612065,0.0008569827673400694,0.0011271344628612065,1.086876469936434e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,2.6,0.7517415431771957,-24.979142582374266,0.0012184690875722244,0.0009644590960895914,0.0012184690875722244,1.2074174472793899e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,2.8,0.7517098967961712,-24.97762707369614,0.0013061914537785945,0.0010736586600353616,0.0013061914537785945,1.328168190979183e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,3.0,0.7474326661435811,-24.975972631739182,0.0013923217475326343,0.0011847007736333199,0.0013923217475326343,1.449702466036573e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,3.2,0.7494748201359345,-24.974355737036433,0.0014792517542339628,0.0012983721735242307,0.0014792517542339628,1.5735124828496333e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,3.4,0.7516121313754267,-24.972843532343944,0.0015631697327311738,0.0014136476422797254,0.0015631697327311738,1.6979191064295598e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,3.6,0.7494067267723948,-24.971277333588034,0.0016433188280464588,0.001529688226685213,0.0016433188280464588,1.821965965021597e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,3.8,0.7493731144523497,-24.96969100956551,0.0017220535392588009,0.001646884617184632,0.0017220535392588009,1.94654603067419e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,4.0,0.7515099891058065,-24.96818545798527,0.0017982798855211105,0.0017649728070160495,0.0017982798855211105,2.0712812101219626e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,4.2,0.7537533488137039,-24.966774037381924,0.0018829567426706178,0.0018829567426706178,0.0018695589895943608,2.1946962782263232e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,4.4,0.7514401351644925,-24.965309206038313,0.0020002797625184045,0.0020002797625184045,0.0019360512264871247,2.3161967169766046e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,4.6,0.7514062680794295,-24.963824579899295,0.002117568249601822,0.002117568249601822,0.0020006474811687823,2.4370211611476198e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,4.8,0.7513719586109471,-24.962349444080104,0.0022349571695374766,0.0022349571695374766,0.002063379221895294,2.557400640929761e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,5.0,0.7513376046345622,-24.960878406525183,0.0023524300994002124,0.0023524300994002124,0.0021242483035306663,2.6773276439124636e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,5.2,0.7470575463184361,-24.95926852123432,0.002470377298550421,0.002470377298550421,0.0021848828362915937,2.7974737330527265e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,5.4,0.7512694235419602,-24.95776778183796,0.0025896091756585997,0.0025896091756585997,0.0022466524228362847,2.919024550828161e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,5.6,0.7535121083975304,-24.956390410317937,0.0027086775212838772,0.0027086775212838772,0.002304161940370906,3.0395152924941247e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,5.8,0.7511983535899776,-24.95495393088646,0.0028269064514869604,0.0028269064514869604,0.0023574173508192154,3.15833186146131e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,6.0,0.7511641450941318,-24.953497458386096,0.0029449514238290677,0.0029449514238290677,0.0024092165512720042,3.276665269159875e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,6.2,0.7468836610016257,-24.95190741947593,0.0030633760567014934,0.0030633760567014934,0.002461092555673206,3.395334408861182e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,6.4,0.7233443788332553,-24.949193740409868,0.0031864385384715037,0.0031864385384715037,0.0025277354360177325,3.520815394402354e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,6.6,0.7065890313623774,-24.945005182308392,0.0033265411540390573,0.0033265411540390573,0.0026417954960822974,3.672056349179771e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,6.8,0.6946240813410822,-24.93943786043488,0.003496139060171013,0.003496139060171013,0.0028238160738806952,3.86655026066745e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,7.0,0.6790710884363558,-24.9317171386607,0.0037070969094793794,0.0037070969094793794,0.0030916412921230866,4.12136170029022e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,7.2,0.6703945913393897,-24.922221233326837,0.003973974073537025,0.003973974073537025,0.0034665741610958273,4.45597982435177e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,7.4,0.6670823796597282,-24.911953088552934,0.00430307011278211,0.00430307011278211,0.003939061352768169,4.875243687082823e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,7.6,0.6601411083776608,-24.90035462200487,0.004693979002020674,0.004693979002020674,0.004492211507794631,5.374295346691961e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,7.8,0.653806810744911,-24.8871655544323,0.005150723123571036,0.005150723123571036,0.005131656604071622,5.956507159990498e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,8.0,0.6482914476331113,-24.87251050806887,0.0058605070873978355,0.0056774312038095085,0.0058605070873978355,6.626041909624511e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,8.2,0.6421473018990415,-24.85615575943669,0.00668138608514474,0.0062768761710439835,0.00668138608514474,7.385858947954509e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,8.4,0.6376044905821462,-24.838349718337213,0.007598463584903716,0.006951038992754815,0.007598463584903716,8.239682647702098e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,8.6,0.63210899668179,-24.818858620743782,0.008610986534551533,0.007698331190995361,0.008610986534551533,9.18787391717259e-05,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,8.8,0.6252937821826215,-24.79705392077247,0.009730709622110782,0.008518483120133001,0.009730709622110782,0.00010235921276369628,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,9.0,0.6216619105126135,-24.77374083295885,0.01096746225103509,0.00941141130987702,0.01096746225103509,0.00011391214330438082,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,9.2,0.6173781080978603,-24.74894423176812,0.012310743208144164,0.010370229114334705,0.012310743208144164,0.00012649697997534968,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,9.4,0.6144156155524287,-24.722949916865105,0.013755192883986946,0.011388205923076213,0.013755192883986946,0.00014007337354461568,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,9.6,0.610338859786932,-24.695459565424017,0.01529262148830683,0.012458373017307928,0.01529262148830683,0.00015458209930332563,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,9.8,0.6065956519582746,-24.666408686683155,0.016925206212574068,0.013577557156871527,0.016925206212574068,0.00017001662949942388,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,10.0,0.6022838990660438,-24.63558648768978,0.018654370125658452,0.014743914683292506,0.018654370125658452,0.00018638178090065352,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,10.2,0.5989245389325222,-24.603259280601293,0.0204822178313029,0.015956774349879594,0.0204822178313029,0.0002036956709257408,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,10.4,0.5947958487754598,-24.569183766333907,0.02240550691198816,0.017214353222724965,0.02240550691198816,0.00022194902448081666,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,10.6,0.5913560234928975,-24.53349802936424,0.024425914964601225,0.018516376184690073,0.024425914964601225,0.00024115654916949245,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,10.8,0.5866023157946236,-24.495671955973535,0.026544073079789877,0.01986246766954945,0.026544073079789877,0.00026132900297637515,1,0
bp,minus25,all_phase_rates,10.0,common_phase_timescale,11.0,0.5844295757568748,-24.45667030769161,0.028761406729637805,0.021253220969195824,0.028761406729637805,0.00028249687723002606,1,0
