model,condition,kf_s_inv,j0_A_m2,training_objective,t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,phase_cond_kg_m2,rate_cond_kg_m2_s,phase_evap_kg_m2,rate_evap_kg_m2_s,phase_dep_kg_m2,rate_dep_kg_m2_s,phase_sub_kg_m2,rate_sub_kg_m2_s,phase_frz_kg_m2,rate_frz_kg_m2_s,phase_mlt_kg_m2,rate_mlt_kg_m2_s,phase_frz_pore_kg_m2,rate_frz_pore_kg_m2_s,phase_frz_mem_kg_m2,rate_frz_mem_kg_m2_s,phase_mlt_pore_kg_m2,rate_mlt_pore_kg_m2_s,phase_mlt_mem_kg_m2,rate_mlt_mem_kg_m2_s,heat_adsorption_J_m2,phase_heat_balance_J_m2,ice_balance_kg_m2,ice_to_produced_water_ratio,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,11.4,1445.54455445545,-24.392085296932407,-24.12447434726397,-24.49696503037623,-23.989376998786696,0.00019813620642838606,0.00014911645835426822,0.00019813620642838606,0.0003544484391591828,0.0307121007888298,0.3916,164.39999999999992,PEM,0.0004084562469824225,0.0017881429652858172,0.0013931999999999998,1.836037029247403e-09,0.0002920114924061854,0.0014934179320010483,2.7117048415541102e-06,1.3513281696606814e-05,1.6534083130403943e-18,3746.3059629206978,-32.88316959894755,107.76963556447963,3605.6531576275497,-1.2972087404250487e-07,2.046637165298293e-12,-2.0055138105767867e-14,1,3,0,0.3916,0.45125509121208374,0.0050199560447325535,0.5813659460853867,1.2622610337266982,0.6466133887612835,0.034254539503632005,2.7159376396019186e-05,286398.1791505234,0.0050473245281902075,3.2158008871684944,2.813711112334841,0.45235867924317047,10.239854454216285,0.9988648258044982,0.0,0.0,1.6433935293708616e-07,2.4947819292439102e-08,0.0,0.0,1.2034293733177847e-11,1.941091483473868e-12,2.7117168758478433e-06,1.0574497408791847e-06,0.0,0.0,1.981183692885949e-06,7.516687537624946e-07,7.305331829618953e-07,3.0578098711669066e-07,0.0,0.0,0.0,0.0,-33.37691586601295,-7.105427357601002e-15,0.0,0.006638911417287751,43.8,3.613861386138625,0.502,-24.3780235322533,15.809949419399743,0.05768213596357104,0.00565247134294035
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,11.6,1498.3498349835,-24.349689097319555,-24.070626860802633,-24.46062506693525,-23.929793365996545,0.00021414593472034177,0.00015648280632068223,0.00021414593472034177,0.0003719581799873597,0.031611562141329895,0.3916,164.39999999999992,PEM,0.0004359165252691514,0.0018153469705095389,0.0013931999999999998,1.8486129748891169e-09,0.00031186241094888434,0.0015005462016479776,2.9365092997020892e-06,1.3769554759613611e-05,1.221421509940701e-18,4011.208230010303,-33.44888892909049,117.52204446557002,3860.237296485146,-1.3049634617345873e-07,2.0600361694267377e-12,-2.008636312833545e-14,1,3,0,0.3916,0.45125509121208374,0.005210443277607727,0.5789052573307634,1.2622081604127668,0.6479793701530996,0.035295362391243514,2.817053766039831e-05,286299.8588485549,0.005233498336358201,3.2311503050128727,2.8132276590887124,0.4528077031623229,10.236358035428127,0.9988045495016902,0.0,0.0,1.6935608333704707e-07,2.5083651999804633e-08,0.0,0.0,1.2424476155528725e-11,1.950912111754394e-12,2.9365217241782447e-06,1.1240242416520113e-06,0.0,0.0,2.141431074950022e-06,8.012369103203693e-07,7.950906492282232e-07,3.227873313316405e-07,0.0,0.0,0.0,0.0,-34.005087161938086,-1.4210854715202004e-14,0.0,0.00673640279612932,45.4,3.74587458745875,0.499,-24.3332268849088,16.013077621395464,0.06765322367073395,0.006616198821588228
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,11.8,1554.45544554455,-24.305668195560116,-24.015025287939437,-24.42278919781498,-23.868461068148548,0.00023090550812987495,0.00016405029647892656,0.00023090550812987495,0.00038994603394087605,0.03253557101916135,0.3916,164.39999999999992,PEM,0.0004643927107122282,0.0018435653987379263,0.0013931999999999998,1.868643245515205e-09,0.00033252271515205007,0.0015078657477309869,3.175067211643921e-06,1.4027311974302868e-05,1.1096131609031334e-18,4286.676257421516,-34.01374912206639,127.95229496488797,4124.710213202973,-1.3158880562968989e-07,2.1033626229627345e-12,-2.009677146919131e-14,1,3,0,0.3916,0.45125509121208374,0.005406897304719466,0.5763498799679072,1.2621537472832307,0.649378995179305,0.03639562623518582,2.9245900832711034e-05,286197.8241890628,0.00543140203790534,3.246911601487914,2.812990868514308,0.45332405002653636,10.23274801566551,0.9987426045858601,0.0,0.0,1.744183068966756e-07,2.5311117798142555e-08,0.0,0.0,1.281663312629874e-11,1.960784853850064e-12,3.175080028277047e-06,1.1927915204940048e-06,0.0,0.0,2.3119663543297463e-06,8.526763968986159e-07,8.631136739473018e-07,3.401151235953916e-07,0.0,0.0,0.0,0.0,-34.636873735046294,-7.105427357601002e-15,0.0,0.006837030682015647,47.1,3.886138613861375,0.496,-24.2867261926526,16.19957257417484,0.0779932328353321,0.007611409517251112
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,12.0,1594.05940594059,-24.260402603473807,-23.96045635863308,-24.38358560228204,-23.809259516393666,0.00024841837076875454,0.00017182090082188743,0.00024841837076875454,0.00040841668842854154,0.03345866705760209,0.3916,164.39999999999992,PEM,0.0004937616630502768,0.0018726750223472504,0.0013931999999999998,1.9161437511872465e-09,0.0003538678499349387,0.0015153774972081534,3.427759060407187e-06,1.4286640703027023e-05,8.351744859927401e-19,4571.441375754198,-34.577891694393536,139.08521619148192,4397.77826773566,-1.3266250675769697e-07,2.141169186398173e-12,-2.0603310724176538e-14,1,3,0,0.3916,0.45125509121208374,0.005554319180337396,0.5746906251879836,1.2621011352595821,0.6502866463700286,0.03709385351070543,3.001019086444147e-05,286103.27554034366,0.005571622355354021,3.2630867726273767,2.813715678439686,0.4540241473947482,10.229578857313864,0.9986789769411893,0.0,0.0,1.795979873999351e-07,2.589840251629755e-08,0.0,0.0,1.3210800054525586e-11,1.9708346411342393e-12,3.4277722712072418e-06,1.2634612146509785e-06,0.0,0.0,2.49312679524815e-06,9.058022045920214e-07,9.346454759590921e-07,3.576590100589528e-07,0.0,0.0,0.0,0.0,-35.27236412144539,-7.105427357601002e-15,0.0,0.006942132848532145,48.3,3.9851485148514754,0.493,-24.2387931247637,16.570106529002768,0.08915245325490369,0.0086816013555144
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,12.2,1679.86798679868,-24.21281941210046,-23.89733329967035,-24.342753636844435,-23.738581618702426,0.0002666962811042832,0.00017979704457194738,0.0002666962811042832,0.000427375908181477,0.03443414747065764,0.3916,164.39999999999992,PEM,0.0005243004478713923,0.001902952685389649,0.0013931999999999998,2.056116731298171e-09,0.00037617269174131736,0.0015230829664908984,3.694971040702081e-06,1.4547762481744194e-05,1.0232158002831948e-18,4868.459316139528,-35.14190415701035,150.94489125521017,4682.372520592753,-1.3455422731567523e-07,2.1566880226142615e-12,-2.0804538647389847e-14,1,3,0,0.3916,0.45125509121208374,0.005836557299357468,0.5708301614718226,1.2620385858365366,0.6523347375203264,0.038842033893160106,3.1652951227420915e-05,285980.55815800384,0.005874063599353336,3.2796790837443983,2.8134423160766078,0.45461570615259017,10.224987498344092,0.9986136481883531,0.0,0.0,1.8514205642406034e-07,2.772034512062632e-08,0.0,0.0,1.3607019009500362e-11,1.9810947748738848e-12,3.6949846477210907e-06,1.3360618825692491e-06,0.0,0.0,2.6852468146661477e-06,9.606000970899922e-07,1.0097378330549434e-06,3.7546178547925756e-07,0.0,0.0,0.0,0.0,-35.911657337580884,-7.105427357601002e-15,-4.235164736271502e-22,0.007047430639632859,50.9,4.1996699669967,0.491,-24.1888437255502,16.258688690798913,0.09911877898046634,0.009630292094172389
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,12.4,1722.77227722772,-24.163607286638722,-23.83692898207076,-24.300095733434546,-23.672455982995643,0.0002857843239117068,0.00018798721852412317,0.0002857843239117068,0.00044684387574072537,0.03542966540568357,0.3916,164.39999999999992,PEM,0.0005560398502409189,0.0019344285575453402,0.0013931999999999998,2.453646947804936e-09,0.0003994567012603064,0.0015309921334935423,3.977269144543549e-06,1.481129269557961e-05,1.0164395367051604e-18,5178.090144133838,-35.707548869698634,163.56501186211418,4978.81758326046,-1.415652945979673e-07,2.1778620573620344e-12,-2.0934642908088108e-14,1,3,0,0.3916,0.45125509121208374,0.006007520211111854,0.5691397872458879,1.2619798529449402,0.6532260361957328,0.039581545197758965,3.2484305560536715e-05,285876.5648008094,0.006026280182945734,3.2967100204425988,2.8131729445273996,0.45517349208439906,10.221417458600644,0.998546547641323,0.0,0.0,1.917920893581446e-07,3.3250164670421075e-08,0.0,0.0,1.400560123757622e-11,1.9929111403792793e-12,3.9772831501447885e-06,1.4114925121184816e-06,0.0,0.0,2.8887673344874595e-06,1.0176025991065534e-06,1.0885158156573278e-06,3.9388991301191976e-07,0.0,0.0,0.0,0.0,-36.55485061891991,0.0,-1.6940658945086007e-21,0.0071528491039271605,52.2,4.3069306930693,0.489,-24.136822357349,16.388504549261327,0.11097123263852701,0.010756430460142056
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,12.6,1778.87788778878,-24.112923466151642,-23.774876244897655,-24.256044502363267,-23.60487768113566,0.00030567049339967617,0.00019638548840065923,0.00030567049339967617,0.00046680648538307396,0.03639833899625065,0.3916,164.39999999999992,PEM,0.0005887028045707612,0.0019668253098522907,0.0013931999999999998,2.469920338201364e-09,0.00042345129472775667,0.0015390965116380154,4.275033566180382e-06,1.5077494718471516e-05,1.1655173354219173e-18,5497.425137994258,-36.27376039934634,176.97058421701612,5284.180793231456,-1.4643956092186272e-07,2.1988869058908733e-12,-2.0827090052577546e-14,1,3,0,0.3916,0.45125509121208374,0.006200385351087494,0.5668733992810786,1.2619198844381492,0.6544079090463935,0.040605008567839565,3.356754283759494e-05,285766.8654671404,0.0062249270393223,3.3141613084367267,2.813937953820586,0.45595960131710844,10.21760174474938,0.9984777264758204,0.0,0.0,1.991594690798894e-07,3.683689860872412e-08,0.0,0.0,1.4522100776187071e-11,2.5824976930542656e-12,4.27504808828116e-06,1.4888246906818647e-06,0.0,0.0,3.1040428641205183e-06,1.0763776481652978e-06,1.1710052241606404e-06,4.1244704251656477e-07,0.0,0.0,0.0,0.0,-37.20197661907246,1.4210854715202004e-14,-1.6940658945086007e-21,0.007261785629333671,53.9,4.44719471947195,0.487,-24.0833346389909,16.401108681946326,0.12286017532155205,0.011879882487627495
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,12.8,1838.28382838284,-24.06044069533516,-23.709927063754833,-24.210400482297445,-23.53380040929997,0.0003263619032344492,0.00020498776028210396,0.0003263619032344492,0.0004872540058999381,0.03736646741887367,0.3916,164.39999999999992,PEM,0.0006224432361876393,0.002000297851235822,0.0013931999999999998,2.485418837255706e-09,0.00044831465010605656,0.0015473920887446196,4.588626966308592e-06,1.5345384951818e-05,9.994988777600744e-19,5828.128155858615,-36.83890997067742,191.1874762336967,5600.101769502925,-1.5131604413909372e-07,2.2581311820424332e-12,-2.1472407185640918e-14,1,3,0,0.3916,0.45125509121208374,0.0064093842646151976,0.5645245352210868,1.2618568358865023,0.6556148616439935,0.041682723066954155,3.471595446781982e-05,285652.7257877716,0.006435379964651941,3.3320243082356154,2.81477244105584,0.4567932542252452,10.213549057921925,0.9984072193964609,0.0,0.0,2.065655723982262e-07,3.7030516591683815e-08,0.0,0.0,1.5101133399054303e-11,2.895163114336145e-12,4.588642067441993e-06,1.5679698958041528e-06,0.0,0.0,3.3313992442240836e-06,1.1367819005178205e-06,1.2572428232179075e-06,4.3118799528633315e-07,0.0,0.0,0.0,0.0,-37.85322424280891,7.105427357601002e-15,-1.6940658945086007e-21,0.007371960525128628,55.7,4.5957095709571005,0.485,-24.0280913521115,16.3968113857911,0.13463134774047822,0.012985346571579102
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,13.0,1864.68646864686,-24.00705335386246,-23.648878420479747,-24.16345683401343,-23.468943548625305,0.00034785047469016345,0.00021378619673712612,0.00034785047469016345,0.0005081678077896984,0.03828036873162162,0.3916,164.39999999999992,PEM,0.0006569840795034575,0.0020345690813986686,0.0013931999999999998,2.500286481456785e-09,0.00047377759037470283,0.0015558706151395027,4.918375597981695e-06,1.5614998104789797e-05,1.0333801956502464e-18,6167.255359926626,-37.402975878691265,206.24061243961768,5923.61177145414,-1.541770870971959e-07,2.298848611470561e-12,-2.1475876632592872e-14,1,3,0,0.3916,0.45125509121208374,0.006518445117053548,0.5637255911712464,1.2617991246794629,0.6560399532042338,0.041998343020364336,3.5237283618328016e-05,285556.77085385006,0.006530002643856831,3.3502812556836843,2.8173336942059586,0.4579379007389131,10.210455080889785,0.998335092209884,0.0,0.0,2.1401072970472802e-07,3.722578653250924e-08,0.0,0.0,1.5683633077695286e-11,2.912498393204926e-12,4.918391281614775e-06,1.6487460708639182e-06,0.0,0.0,3.5711462845933552e-06,1.1987352018463623e-06,1.347244997021418e-06,4.5001086901755367e-07,0.0,0.0,0.0,0.0,-38.50867994483346,1.4210854715202004e-14,-2.541098841762901e-21,0.0074862934299701105,56.5,4.66171617161715,0.484,-23.9720651514521,16.472229580836043,0.1459540602334852,0.014041452920631513
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,13.2,1924.09240924092,-23.952179417876152,-23.582802648640012,-24.11533220928365,-23.39756647180306,0.00037010767453200366,0.00022276834841807405,0.00037010767453200366,0.0005295182990683956,0.03916649562770054,0.3916,164.39999999999992,PEM,0.0006923253345182163,0.00206963897560696,0.0013931999999999998,2.515481639903461e-09,0.0004998537750775606,0.0015645181545682005,5.2645304795596316e-06,1.5886358911257004e-05,1.0333801956502464e-18,6514.821003462712,-37.965938614261,222.1474349278607,6254.707629765961,-1.546286796383356e-07,2.342515070807849e-12,-2.1049134657502577e-14,1,3,0,0.3916,0.45125509121208374,0.006714692657483663,0.5614795956006228,1.2617357993656007,0.6571835394278323,0.043036275796030206,3.638854111547656e-05,285443.6925762341,0.006740707394426129,3.368902141619726,2.820604899795587,0.459289087895419,10.206456195805705,0.9982614495190372,0.0,0.0,2.2149279418158775e-07,3.741032238429879e-08,0.0,0.0,1.626941472689314e-11,2.9289082459892877e-12,5.264546748974359e-06,1.7307773367979251e-06,0.0,0.0,3.823509906111043e-06,1.2618181075884417e-06,1.4410368428633143e-06,4.6895922920948337e-07,0.0,0.0,0.0,0.0,-39.16841332325132,1.4210854715202004e-14,0.0,0.007604128026346423,58.3,4.8102310231023,0.483,-23.9151078238034,16.24836347838981,0.15501328426315691,0.014874158970705067
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,13.4,1970.29702970297,-23.895784632375637,-23.515731898067116,-24.065715632806274,-23.3252440033653,0.000393146987112669,0.0002319298858652002,0.000393146987112669,0.0005512951886503452,0.04004592926084459,0.3916,164.39999999999992,PEM,0.0007286517116239791,0.002105692196104741,0.0013931999999999998,2.5314721888973225e-09,0.0005267302968559339,0.0015733317474533573,5.627620323260812e-06,1.615951551923923e-05,1.3992984288641042e-18,6872.821224270346,-38.52774333873032,238.9320435434304,6595.361437228552,-1.5963306054800341e-07,2.3712212748883132e-12,-2.0990154059319366e-14,1,3,0,0.3916,0.45125509121208374,0.0068849779997076565,0.559876576086628,1.2616715810631518,0.6579960956710965,0.04376161877122332,3.7290534203941245e-05,285334.45600387244,0.006905219430198188,3.3878805931381515,2.823903272468849,0.46065953323825215,10.202636034016692,0.9981863267473622,0.0,0.0,2.2901612086253318e-07,3.7616633404726944e-08,0.0,0.0,1.685886606036895e-11,2.947256667379034e-12,5.627637182126874e-06,1.815452165762567e-06,0.0,0.0,4.088749897939069e-06,1.3261999591401266e-06,1.5388872841878025e-06,4.892522066224384e-07,0.0,0.0,0.0,0.0,-39.83253502924866,2.1316282072803006e-14,-1.6940658945086007e-21,0.007723333704546277,59.7,4.925742574257425,0.482,-23.8566678660219,16.15696599307635,0.1639657582249716,0.015691060013074628
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,13.6,2026.40264026403,-23.837816840275224,-23.446125490919542,-24.014667185677894,-23.25001288676191,0.00041697161613311,0.0002412651402329542,0.00041697161613311,0.0005734850017422254,0.04091232491908828,0.3916,164.39999999999992,PEM,0.0007659324257554015,0.0021426979255272528,0.0013931999999999998,2.5477847956745915e-09,0.0005543823358461651,0.00158230503884489,6.008003051401961e-06,1.6434500228149466e-05,8.91078660511524e-19,7240.944567169901,-39.08835021441496,256.61804741420116,6945.2381693766865,-1.645987026677176e-07,2.4079210847460786e-12,-2.1187912535580722e-14,1,3,0,0.3916,0.45125509121208374,0.007080135182651415,0.5578896400018243,1.2616048298984543,0.6589883981286664,0.044688408429071166,3.8383338892485934e-05,285219.0511689727,0.007104724007596272,3.4072029260225896,2.827354439392982,0.46209061639203713,10.198517254768694,0.9981097711607597,0.0,0.0,2.3658093965210828e-07,3.782409394787566e-08,0.0,0.0,1.7452011780009604e-11,2.965728598203271e-12,6.008020503413744e-06,1.901916606434354e-06,0.0,0.0,4.367163271147201e-06,1.3920668660406646e-06,1.6408572322665398e-06,5.098497403936883e-07,0.0,0.0,0.0,0.0,-40.50112405320295,1.4210854715202004e-14,-2.541098841762901e-21,0.007844037997838468,61.4,5.066006600660075,0.482,-23.7968930851244,15.744738589590105,0.17197100060262288,0.016411969217931338
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,13.8,2039.60396039604,-23.77931173440851,-23.38206952363967,-23.96251338766851,-23.183226793786133,0.00044156818744988204,0.0002507654338696834,0.00044156818744988204,0.000596067111646502,0.04171718043593334,0.3916,164.39999999999992,PEM,0.0008038596262590454,0.002180348287259799,0.0013931999999999998,2.5632367379542176e-09,0.0005825107125784811,0.0015914290689831177,6.405942461462479e-06,1.6711338999246592e-05,6.166399856011306e-19,7615.875623758389,-39.647733184817284,275.2270554653038,7301.000834939151,-1.6911724287638208e-07,2.4659649322522625e-12,-2.1760371282653068e-14,1,3,0,0.3916,0.45125509121208374,0.007147526159891843,0.5577726673684494,1.261545340716254,0.6590748896984601,0.04465912644945907,3.865719988553591e-05,285127.15445736505,0.0071533136304666525,3.426849847078204,2.832774980414985,0.4638678407254992,10.19564018617197,0.9980318552938446,0.0,0.0,2.4418751492550367e-07,3.803287636697672e-08,0.0,0.0,1.8048879519473584e-11,2.984338697319886e-12,6.405960510342e-06,1.989700034641271e-06,0.0,0.0,4.658999045451275e-06,1.4591788715203606e-06,1.7469614648907218e-06,5.305211631209071e-07,0.0,0.0,0.0,0.0,-41.17424168044862,7.105427357601002e-15,-1.6940658945086007e-21,0.007968981464181846,61.8,5.0990099009901,0.487,-23.7363164314894,14.53237522966108,0.18113721664946575,0.017238550148472292
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,14.0,2052.80528052805,-23.720686253666344,-23.31984872753287,-23.909873791052632,-23.119515516994113,0.00046687148130113317,0.00026041393532320536,0.00046687148130113317,0.0006190015101573695,0.04244205494397492,0.3916,164.39999999999992,PEM,0.0008420331072854398,0.0022182430790690963,0.0013931999999999998,2.5774668951718804e-09,0.0006107338905725222,0.001600685097377819,6.821513651860104e-06,1.6990028216343634e-05,2.710505431213761e-19,7993.288643041126,-40.20585725383628,294.7671796817145,7658.315605932485,-1.7309088207184686e-07,2.5034210815455538e-12,-2.2294666113253925e-14,1,3,0,0.3916,0.45125509121208374,0.007196045080672587,0.5576617894032309,1.2614885663333364,0.6591689293998569,0.0446189171765155,3.8930353733175857e-05,285039.2253684763,0.00720183433657015,3.446781002105554,2.841033042805404,0.4662191862102204,10.192968628378745,0.997952720535371,0.0,0.0,2.5183064084607706e-07,3.821562960286711e-08,0.0,0.0,1.86490111850601e-11,3.0006583279325892e-12,6.821532300871291e-06,2.0778589526464613e-06,0.0,0.0,4.964367752753837e-06,1.5268435365128135e-06,1.857164548117451e-06,5.510154161336479e-07,0.0,0.0,0.0,0.0,-41.851890983453664,7.105427357601002e-15,-1.6940658945086007e-21,0.008101241617270147,62.2,5.132013201320125,0.493,-23.675764553626,13.115981623373402,0.18973706187437347,0.018006548836583387
bp,minus25,0.03,0.08488254555830216,0.008986377013638143,14.2,2039.60396039604,-23.662527880617574,-23.262191854078793,-23.857071750407243,-23.062355911438942,0.0004928148160272473,0.0002701942696225327,0.0004928148160272473,0.0006422492741205911,0.0430845983352486,0.3916,164.39999999999992,PEM,0.0008802065883118343,0.00225613601763569,0.0013931999999999998,2.590762094374628e-09,0.0006388212244425803,0.0016100575874446444,7.254614986370834e-06,1.7270570676144648e-05,5.014435047745458e-19,8370.517139188356,-40.76276403614404,315.23999885104035,8014.514376124445,-1.7672618923825212e-07,2.5332722031201627e-12,-2.2488955142563327e-14,1,3,0,0.3916,0.45125509121208374,0.007196539940280947,0.5586733493762346,1.261437479839979,0.6587253896465679,0.04400004306786868,3.869774930789515e-05,284968.05735517485,0.007157307311303121,3.4669629359273144,2.852435861807891,0.46918260264883777,10.191116098253579,0.9978725035342576,0.0,0.0,2.595089079557336e-07,3.839133554828291e-08,0.0,0.0,1.9252262483015855e-11,3.016256489778786e-12,7.25463423863332e-06,2.1655096888101517e-06,0.0,0.0,5.283225503260112e-06,1.5942887525313842e-06,1.971408735373204e-06,5.712209362787665e-07,0.0,0.0,0.0,0.0,-42.53408319505182,7.105427357601002e-15,-2.541098841762901e-21,0.008241945791708517,61.8,5.0990099009901,0.498,-23.6157234077732,12.183403489203732,0.19819199283545638,0.01875673093234401
