cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
5,155.9,79.0368783891,-4.08639285338,0,244.000848483,93.2998446469,0.101412874616
5,156.9,79.0368783891,-4.08639285338,0,252.381222739,99.7377831871,0.108410633899
5,157.9,79.0368783891,-4.08639285338,0,261.229327593,106.529497192,0.115792931731
5,158.9,79.0368783891,-4.08639285338,0,270.573514577,113.701367049,0.123588442445
5,159.9,79.0368783891,-4.08639285338,0,280.442682282,121.283855796,0.131830278039
5,160.9,79.0368783891,-4.08639285338,0,290.866793462,129.315393935,0.140560210799
5,161.9,79.0368783891,-4.08639285338,0,301.878885705,137.805656984,0.149788757591
5,162.9,79.0368783891,-4.08639285338,0,313.523117934,146.772781165,0.159535631701
5,163.9,79.0368783891,-4.08639285338,0,325.884993234,156.247435071,0.169834168555
5,164.9,79.0368783891,-4.08639285338,0,339.911297243,167.923784895,0.182525853147
5,166.10625,79.0368783891,-4.08639285338,2.42674495935e-05,41.3186576047,32.4685013442,0.0352918492872
5,167.51875,79.0368783891,-4.08639285338,2.39105516832e-05,41.8495012446,34.1185414055,0.0370853710929
5,168.93125,79.0368783891,-4.08639285338,2.37063362435e-05,41.8583970465,34.2478266996,0.0372258985865
5,170.34375,79.0368783891,-4.08639285338,2.35084945452e-05,41.8592977232,34.2953554859,0.0372775603108
5,171.75625,79.0368783891,-4.08639285338,2.33149742787e-05,41.8523856654,34.2873067168,0.0372688116487
5,173.16875,79.0368783891,-4.08639285338,2.31252277444e-05,41.837814154,34.2301366976,0.0372066703235
5,174.58125,79.0368783891,-4.08639285338,2.29393436244e-05,41.8157094066,34.1218065662,0.0370889201807
5,175.99375,79.0368783891,-4.08639285338,2.27581852449e-05,41.7861754826,33.9496267919,0.0369017682521
5,181.3875,79.0368783891,-4.08639285338,4.75029618808e-05,41.6346154957,32.3109391499,0.0351205860325
5,190.7625,79.0368783891,-4.08639285338,4.67275457856e-05,41.3470477479,30.5508739895,0.0332074717278
5,200.1375,79.0368783891,-4.08639285338,4.5888458487e-05,41.0680521496,29.3154752959,0.0318646470607
5,209.5125,79.0368783891,-4.08639285338,4.50137634851e-05,40.8024917399,28.2046270205,0.0306572032832
5,218.8875,79.0368783891,-4.08639285338,4.41206214229e-05,40.552793352,26.9625862751,0.0293071589947
5,228.2625,79.0368783891,-4.08639285338,4.32114858723e-05,40.320512765,25.545105046,0.0277664185282
5,237.6375,79.0368783891,-4.08639285338,4.22811643204e-05,40.1067756578,24.0253502122,0.0261145111002
5,247.0125,79.0368783891,-4.08639285338,4.13253937132e-05,39.9124499011,22.4661566441,0.0244197354827
5,256.3875,79.0368783891,-4.08639285338,4.03412361737e-05,39.7382431043,20.9126430536,0.0227311337539
5,265.7625,79.0368783891,-4.08639285338,3.93265944189e-05,39.5847447981,19.3988318705,0.0210856868158
5,275.1375,79.0368783891,-4.08639285338,3.82799099738e-05,39.4524431407,17.9518869152,0.01951292056
5,284.5125,79.0368783891,-4.08639285338,3.71999577001e-05,39.3417314149,16.5951568685,0.0180382139875
5,293.8875,79.0368783891,-4.08639285338,3.60856820325e-05,39.2529105966,15.3508521765,0.0166857088875
5,303.2625,79.0368783891,-4.08639285338,3.49360107871e-05,39.1861909233,14.2435356001,0.0154821039132
5,312.6375,79.0368783891,-4.08639285338,3.37494904311e-05,39.1416942334,13.3076950121,0.0144648858828
5,322.0125,79.0368783891,-4.08639285338,3.25228460133e-05,39.1194590499,12.6186742442,0.0137159502654
